Date,Symbol,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_%,MA_5,MA_20
12/21/2023,INFY,2915.48,2990.44,2914.86,2960.95,2948.49,4893500,1.56,2872.84,2801.98
12/21/2023,ITC,3544.95,3545.42,3527.81,3535.37,3526.13,1528113,-0.27,3576.25,3588.45
12/21/2023,LT,2058.87,2086.91,2035.63,2038.09,2028.63,2617351,-1.009,2071.39,2032.66
12/21/2023,RELIANCE,3453.48,3472.27,3313.89,3329.22,3328.48,3618803,-3.598,3431.22,3553.33
12/21/2023,SBIN,3611.68,3650.88,3570.26,3644.48,3640.69,4937846,0.908,3630.17,3498.66
12/21/2023,TATAMOTORS,5185.47,5186.06,5167.69,5174.56,5166.35,433201,-0.21,5081.62,4889.27
12/21/2023,TCS,2162.18,2179.67,2042.24,2050.7,2050.25,582278,-5.156,2131.18,2225.07
12/21/2023,WIPRO,3893.86,3923.55,3892.95,3898.74,3898.56,2653290,0.125,3891.42,3695.22
12/22/2023,HDFCBANK,2749.68,2759.94,2719.75,2721.47,2712.37,4882317,-1.026,2760.95,2735.73
12/22/2023,ICICIBANK,3619.52,3811.14,3559.96,3764.77,3764,2757984,4.013,3639.36,3509.46
12/22/2023,INFY,2960.95,2965.91,2807.61,2828.03,2817.78,2208550,-4.489,2881.72,2808.32
12/22/2023,ITC,3535.37,3589.79,3533.1,3585.46,3584.73,4270030,1.417,3578.39,3599.09
12/22/2023,LT,2038.09,2119.14,2018.84,2110.65,2106.23,4680425,3.56,2076.3,2034.59
12/22/2023,RELIANCE,3329.22,3339.66,3309.05,3314.06,3305.54,596962,-0.455,3411.37,3535.76
12/22/2023,SBIN,3644.48,3790.03,3640.22,3786.92,3777.56,4064190,3.909,3665.04,3516.71
12/22/2023,TATAMOTORS,5174.56,5345.06,5154.46,5311.4,5295.77,3122564,2.644,5152,4925.13
12/22/2023,TCS,2050.7,2125.73,2035.53,2114.48,2104.93,1260927,3.11,2121.35,2216.98
12/22/2023,WIPRO,3898.74,3899.51,3779.89,3820.69,3814.83,3025954,-2.002,3879.25,3714.98
12/25/2023,HDFCBANK,2721.47,2725.45,2685.67,2707.15,2704.22,4541135,-0.526,2740.04,2740.17
12/25/2023,ICICIBANK,3764.77,3804.92,3730.7,3786.87,3769.2,312643,0.587,3667.71,3537.18
12/25/2023,INFY,2828.03,2870.66,2812.73,2848.63,2848.16,252946,0.728,2892.08,2813.66
12/25/2023,ITC,3585.46,3589.12,3535.37,3572.86,3563.91,313588,-0.352,3566.57,3605.43
12/25/2023,LT,2110.65,2127.65,2073.07,2090.56,2081.49,1937152,-0.952,2077.96,2040.05
12/25/2023,RELIANCE,3314.06,3375.72,3287.96,3352.37,3349.07,1605720,1.156,3396.52,3520.35
12/25/2023,SBIN,3786.92,3818.3,3690.3,3715.7,3713.39,1341998,-1.881,3684.21,3533.7
12/25/2023,TATAMOTORS,5311.4,5313.46,5276.36,5313.42,5292.67,3573978,0.038,5205.95,4955.37
12/25/2023,TCS,2114.48,2122.87,2039.21,2047.98,2043.34,3419974,-3.145,2097.55,2206.43
12/25/2023,WIPRO,3820.69,3848.91,3810.91,3813.12,3795.61,2396342,-0.198,3857.08,3735.89
12/26/2023,HDFCBANK,2707.15,2728.71,2608.59,2627.12,2623.51,3426832,-2.956,2718.62,2742.26
12/26/2023,ICICIBANK,3786.87,3790.63,3664.92,3717.2,3711.04,1092144,-1.84,3687.65,3560.48
12/26/2023,INFY,2848.63,2854.5,2728.66,2741.53,2728.36,4947812,-3.76,2858.92,2810.05
12/26/2023,ITC,3572.86,3606.19,3559.18,3577.14,3564.4,3309405,0.12,3563.16,3611.99
12/26/2023,LT,2090.56,2141.59,2080.4,2120.22,2118.38,3445535,1.419,2083.68,2048.82
12/26/2023,RELIANCE,3352.37,3363.02,3186.76,3225.85,3216.39,1435857,-3.774,3335,3498.35
12/26/2023,SBIN,3715.7,3721.67,3602.98,3609.79,3601.63,3776530,-2.85,3673.71,3543.61
12/26/2023,TATAMOTORS,5313.42,5441.38,5232.45,5400.73,5384.82,566303,1.643,5277.12,4989.93
12/26/2023,TCS,2047.98,2083.2,2044.98,2082.4,2080.14,1814695,1.681,2091.55,2196.55
12/26/2023,WIPRO,3813.12,3914.77,3737.34,3894.43,3887.17,4620135,2.132,3864.17,3759.24
12/27/2023,HDFCBANK,2627.12,2633.9,2619.5,2633.18,2630.42,3563273,0.231,2687.72,2743.76
12/27/2023,ICICIBANK,3717.2,3773.45,3682.05,3760.75,3754.24,2118602,1.171,3729.82,3583.38
12/27/2023,INFY,2741.53,2757.53,2689.54,2732.71,2722.4,4749689,-0.322,2822.37,2807.25
12/27/2023,ITC,3577.14,3595.19,3566.88,3580.46,3574.92,3806922,0.093,3570.26,3616.29
12/27/2023,LT,2120.22,2135.55,2073.7,2096.15,2086.28,4590613,-1.135,2091.13,2055.76
12/27/2023,RELIANCE,3225.85,3280.86,3221.74,3277.34,3263.93,3437477,1.596,3299.77,3482.62
12/27/2023,SBIN,3609.79,3722.64,3596.6,3687.31,3676.08,2963902,2.148,3688.84,3555.23
12/27/2023,TATAMOTORS,5400.73,5404.89,5314.75,5343.14,5317.94,4928483,-1.066,5308.65,5023.22
12/27/2023,TCS,2082.4,2083.16,2067.74,2068.59,2062.38,1200821,-0.663,2072.83,2185.64
12/27/2023,WIPRO,3894.43,3995.72,3859.3,3989.25,3983.28,3308336,2.435,3883.25,3789.2
12/28/2023,HDFCBANK,2633.18,2649.92,2558.79,2601.93,2595.08,4316506,-1.187,2658.17,2746.05
12/28/2023,ICICIBANK,3760.75,3805.07,3700.18,3702.72,3697.46,3092667,-1.543,3746.46,3603.1
12/28/2023,INFY,2732.71,2794.65,2640.64,2648.92,2638.51,1049566,-3.066,2759.96,2801.8
12/28/2023,ITC,3580.46,3583.65,3529.53,3548.89,3541.57,4823055,-0.882,3572.96,3620.68
12/28/2023,LT,2096.15,2116.06,2064.69,2084.38,2075.52,1111629,-0.561,2100.39,2059.99
12/28/2023,RELIANCE,3277.34,3406.06,3273.13,3400.02,3399.39,1357157,3.743,3313.93,3472.43
12/28/2023,SBIN,3687.31,3830.82,3642.79,3789.4,3780.42,3812160,2.769,3717.82,3571.85
12/28/2023,TATAMOTORS,5343.14,5482.04,5322.18,5411.02,5408.21,735286,1.27,5355.94,5052.77
12/28/2023,TCS,2068.59,2084,2060.31,2082.99,2080.18,1737544,0.696,2079.29,2176.65
12/28/2023,WIPRO,3989.25,3998,3932.58,3972.02,3952.98,456190,-0.432,3897.9,3818.73
12/29/2023,HDFCBANK,2601.93,2618.75,2574.16,2611.25,2602.53,3888141,0.358,2636.13,2743.92
12/29/2023,ICICIBANK,3702.72,3731.27,3676.85,3707.81,3689.31,321625,0.138,3735.07,3616.59
12/29/2023,INFY,2648.92,2676.66,2636.18,2659.96,2649.52,2910109,0.417,2726.35,2800.61
12/29/2023,ITC,3548.89,3666.94,3505.95,3640.33,3635.28,961619,2.577,3583.94,3625.48
12/29/2023,LT,2084.38,2097.51,2008.53,2008.8,1999.19,2020650,-3.626,2080.02,2061.78
12/29/2023,RELIANCE,3400.02,3438.03,3335.98,3337.99,3322.02,2796110,-1.824,3318.71,3455.14
12/29/2023,SBIN,3789.4,3861.36,3769.66,3820.26,3815.71,4221035,0.814,3724.49,3594.94
12/29/2023,TATAMOTORS,5411.02,5461.07,5373.52,5413.79,5398.34,4518178,0.051,5376.42,5080.92
12/29/2023,TCS,2082.99,2111.51,2032.97,2061.8,2059.78,4179797,-1.017,2068.75,2166.07
12/29/2023,WIPRO,3972.02,4088.54,3964.28,4041.24,4030.04,4315007,1.743,3942.01,3845.58
1/1/2024,HDFCBANK,2611.25,2627.49,2554.76,2584.93,2576.12,2430079,-1.008,2611.68,2739.54
1/1/2024,ICICIBANK,3707.81,3729.12,3614.03,3617.45,3609.2,3006219,-2.437,3701.19,3629.08
1/1/2024,INFY,2659.96,2665.78,2527.79,2545.08,2544.36,2714722,-4.319,2665.64,2790.45
1/1/2024,ITC,3640.33,3659.01,3570.63,3574.85,3561.99,1786401,-1.799,3584.33,3628.39
1/1/2024,LT,2008.8,2025.28,1955.69,1968.06,1966.28,3646696,-2.028,2055.52,2062.01
1/1/2024,RELIANCE,3337.99,3374.92,3305.78,3371.16,3358.15,4432611,0.994,3322.47,3442.87
1/1/2024,SBIN,3820.26,3821.94,3764.23,3791.6,3777.98,695068,-0.75,3739.67,3614.72
1/1/2024,TATAMOTORS,5413.79,5465.79,5353.9,5370.5,5361.09,791128,-0.8,5387.84,5104.03
1/1/2024,TCS,2061.8,2068.8,2009.24,2030.02,2025.15,2073423,-1.541,2065.16,2157.89
1/1/2024,WIPRO,4041.24,4170.12,4005.1,4126.59,4122.4,1778035,2.112,4004.71,3874.3
1/2/2024,HDFCBANK,2584.93,2607.53,2574.16,2598.38,2585.64,4922408,0.52,2605.93,2735.83
1/2/2024,ICICIBANK,3617.45,3625.98,3518.93,3537.37,3526.68,351224,-2.214,3665.22,3630.8
1/2/2024,INFY,2545.08,2577.62,2464.5,2481.47,2475.43,2497681,-2.499,2613.63,2776.65
1/2/2024,ITC,3574.85,3639.78,3556.03,3592.91,3578.22,4365918,0.505,3587.49,3625.02
1/2/2024,LT,1968.06,1995.2,1911.01,1924.18,1915.75,1621343,-2.23,2016.31,2058.61
1/2/2024,RELIANCE,3371.16,3412.32,3336.2,3398.74,3396.02,2114039,0.818,3357.05,3434.25
1/2/2024,SBIN,3791.6,3795.75,3758.48,3768.24,3753.23,462545,-0.616,3771.36,3634.85
1/2/2024,TATAMOTORS,5370.5,5495.78,5315.49,5479.76,5452.97,934448,2.035,5403.64,5128.31
1/2/2024,TCS,2030.02,2045.71,1915.74,1941.03,1932.87,751748,-4.384,2036.89,2142.16
1/2/2024,WIPRO,4126.59,4176.82,4046.63,4063.94,4044.73,4107447,-1.518,4038.61,3893.84
1/3/2024,HDFCBANK,2598.38,2615.97,2542.98,2545.09,2532.51,4682567,-2.051,2588.32,2728.51
1/3/2024,ICICIBANK,3537.37,3595.29,3528.36,3557.66,3546.76,2227759,0.573,3624.6,3634.33
1/3/2024,INFY,2481.47,2515.19,2429.84,2466.36,2458.09,4709135,-0.609,2560.36,2762.48
1/3/2024,ITC,3592.91,3631.79,3517.61,3517.82,3501.01,838582,-2.09,3574.96,3617.6
1/3/2024,LT,1924.18,1941.4,1917.32,1932.33,1924.33,4113437,0.424,1983.55,2053.28
1/3/2024,RELIANCE,3398.74,3419.17,3361.51,3381.72,3378.72,1446549,-0.501,3377.93,3424.79
1/3/2024,SBIN,3768.24,3857.4,3764.83,3807.98,3790.39,1398045,1.054,3795.5,3651.64
1/3/2024,TATAMOTORS,5479.76,5567.13,5466.88,5502.74,5494.08,1313665,0.419,5435.56,5164.46
1/3/2024,TCS,1941.03,1959.26,1916.38,1919.42,1913.26,2150108,-1.114,2007.05,2120.18
1/3/2024,WIPRO,4063.94,4122.13,4011.97,4021.5,4010.27,3775167,-1.044,4045.06,3908.48
1/4/2024,HDFCBANK,2545.09,2545.94,2468.26,2521.44,2509.89,4379582,-0.929,2572.22,2714.35
1/4/2024,ICICIBANK,3557.66,3708.63,3542.23,3695.47,3690.99,3697669,3.874,3623.15,3643
1/4/2024,INFY,2466.36,2466.46,2443.03,2454.69,2444.48,2767860,-0.473,2521.51,2747.86
1/4/2024,ITC,3517.82,3547.88,3477.39,3502.94,3497.28,2357425,-0.423,3565.77,3607.05
1/4/2024,LT,1932.33,1934.16,1903.48,1931.38,1928.47,1016521,-0.05,1952.95,2046.31
1/4/2024,RELIANCE,3381.72,3430.95,3313.91,3336.01,3329.74,568123,-1.352,3365.12,3411.87
1/4/2024,SBIN,3807.98,3868.35,3797.12,3819.9,3819.72,1292883,0.313,3801.6,3672.9
1/4/2024,TATAMOTORS,5502.74,5544.73,5051.09,5107.14,5098.05,4417733,-7.189,5374.79,5178.55
1/4/2024,TCS,1919.42,2023.72,1890.89,1999.76,1994.48,891143,4.186,1990.41,2105.16
1/4/2024,WIPRO,4021.5,4047.97,4008.35,4036.4,4017.73,2357457,0.371,4057.93,3920.38
1/5/2024,HDFCBANK,2521.44,2604.88,2512.66,2580.87,2568.51,4133128,2.357,2566.14,2702.81
1/5/2024,ICICIBANK,3695.47,3715.41,3546.56,3572.29,3556.42,325057,-3.333,3596.05,3647.3
1/5/2024,INFY,2454.69,2488.28,2417.12,2474.51,2468.08,4263040,0.808,2484.42,2730.64
1/5/2024,ITC,3502.94,3677.26,3455.57,3658.35,3644.98,1078190,4.437,3569.37,3602.24
1/5/2024,LT,1931.38,1932.12,1894,1913.89,1907.66,806017,-0.905,1933.97,2038.63
1/5/2024,RELIANCE,3336.01,3520.5,3322.02,3485.98,3472.33,4327705,4.495,3394.72,3410.26
1/5/2024,SBIN,3819.9,3886.57,3788.16,3871.29,3870.25,3262903,1.345,3811.8,3691.83
1/5/2024,TATAMOTORS,5107.14,5146.44,5001.5,5007.01,4998.53,1933115,-1.961,5293.43,5185.33
1/5/2024,TCS,1999.76,2111.18,1988.9,2084.59,2077.86,223475,4.242,1994.96,2092.72
1/5/2024,WIPRO,4036.4,4069.62,3902.21,3959.49,3957.23,3610294,-1.905,4041.58,3924.53
1/8/2024,HDFCBANK,2580.87,2640.42,2566.85,2590.76,2583.65,1619721,0.383,2567.31,2688.8
1/8/2024,ICICIBANK,3572.29,3572.81,3530.32,3569.42,3555.78,4260769,-0.08,3586.44,3649.24
1/8/2024,INFY,2474.51,2476.98,2323.87,2368.17,2358.57,2937736,-4.298,2449.04,2707.29
1/8/2024,ITC,3658.35,3786.18,3599.51,3732.31,3720.51,3894617,2.022,3600.87,3598.33
1/8/2024,LT,1913.89,1985.58,1910.03,1968.86,1959.29,4278344,2.872,1934.13,2035.76
1/8/2024,RELIANCE,3485.98,3520.13,3391.85,3436.48,3423.29,2778817,-1.42,3407.79,3405.05
1/8/2024,SBIN,3871.29,3910.22,3822.44,3888.83,3877.02,3481643,0.453,3831.25,3709.78
1/8/2024,TATAMOTORS,5007.01,5057.97,4991.57,5021.29,5006.98,787313,0.285,5223.59,5196.01
1/8/2024,TCS,2084.59,2090.1,2027.94,2051.76,2048.63,1379695,-1.575,1999.31,2080.46
1/8/2024,WIPRO,3959.49,3982.21,3929.56,3950.42,3932.43,2499156,-0.229,4006.35,3930.1
1/9/2024,HDFCBANK,2590.76,2631.81,2531.3,2532.08,2529.93,3156337,-2.265,2554.05,2673.88
1/9/2024,ICICIBANK,3569.42,3575.14,3478.48,3526.35,3526.28,4264881,-1.207,3584.24,3649.15
1/9/2024,INFY,2368.17,2396.01,2353.37,2383.19,2372.72,3060452,0.634,2429.38,2685.23
1/9/2024,ITC,3732.31,3752.51,3676.3,3696.99,3691.61,2404664,-0.946,3621.68,3595.57
1/9/2024,LT,1968.86,2069.45,1943.76,2060.56,2050.97,4065655,4.658,1961.4,2035.81
1/9/2024,RELIANCE,3436.48,3586.22,3427.84,3538.51,3533.12,768554,2.969,3435.74,3402.86
1/9/2024,SBIN,3888.83,3893.19,3664.71,3699.41,3681.74,3262795,-4.871,3817.48,3718.1
1/9/2024,TATAMOTORS,5021.29,5054.16,4953.79,5001.27,4981.96,393533,-0.399,5127.89,5197.16
1/9/2024,TCS,2051.76,2114.55,2040.48,2109.27,2100.13,2492070,2.803,2032.96,2077.76
1/9/2024,WIPRO,3950.42,4018.73,3929.09,4003.9,3983.88,3482418,1.354,3994.34,3937.48
1/10/2024,HDFCBANK,2532.08,2594.65,2492.94,2574.81,2566.76,2106640,1.688,2559.99,2658.26
1/10/2024,ICICIBANK,3526.35,3731.89,3523.13,3668.46,3650.21,1010918,4.03,3606.4,3650.83
1/10/2024,INFY,2383.19,2397.79,2367.54,2396.77,2391.84,2073649,0.57,2415.47,2661.97
1/10/2024,ITC,3696.99,3724.52,3629.32,3635.14,3629.14,4919249,-1.673,3645.15,3596.74
1/10/2024,LT,2060.56,2070.85,2018.32,2031.68,2023.17,4122641,-1.402,1981.27,2035.01
1/10/2024,RELIANCE,3538.51,3580.79,3484.36,3540.14,3534.69,3616229,0.046,3467.42,3404
1/10/2024,SBIN,3699.41,3709.86,3693.44,3694.36,3681.95,3914823,-0.137,3794.76,3724.52
1/10/2024,TATAMOTORS,5001.27,5040.1,4943.76,5012.95,4997.58,4034045,0.234,5029.93,5201.14
1/10/2024,TCS,2109.27,2181.43,2082.81,2172.19,2166.91,3036566,2.983,2083.51,2078.95
1/10/2024,WIPRO,4003.9,4104.64,3980.1,4101.79,4094.92,3139660,2.445,4010.4,3950.37
1/11/2024,HDFCBANK,2574.81,2578.1,2509.79,2530.32,2517.76,2659628,-1.728,2561.77,2643.64
1/11/2024,ICICIBANK,3668.46,3899.2,3667.92,3884.32,3877.09,4590694,5.884,3644.17,3660.93
1/11/2024,INFY,2396.77,2412.93,2356.09,2391.18,2380.36,1694549,-0.233,2402.76,2639.27
1/11/2024,ITC,3635.14,3671.55,3628.47,3638.75,3627.01,1369688,0.099,3672.31,3596.82
1/11/2024,LT,2031.68,2078.4,2023.16,2060.4,2051.42,2277734,1.414,2007.08,2032.95
1/11/2024,RELIANCE,3540.14,3578.56,3494.17,3563.34,3547.05,489154,0.655,3512.89,3405.79
1/11/2024,SBIN,3694.36,3805.42,3653.38,3801.36,3801.33,1755716,2.897,3791.05,3735.16
1/11/2024,TATAMOTORS,5012.95,5033.88,4944.83,5026.63,5004.9,3443206,0.273,5013.83,5206.55
1/11/2024,TCS,2172.19,2172.75,2082.61,2093.34,2087.81,954605,-3.63,2102.23,2075.78
1/11/2024,WIPRO,4101.79,4202.2,4075.74,4195.73,4178.35,2953424,2.29,4042.27,3972.38
1/12/2024,HDFCBANK,2530.32,2571.99,2506.43,2548.74,2548.47,2471790,0.728,2555.34,2629.64
1/12/2024,ICICIBANK,3884.32,3994.95,3877.99,3988.24,3981.76,4291147,2.675,3727.36,3674.46
1/12/2024,INFY,2391.18,2457.04,2373.08,2420.99,2418.7,221016,1.247,2392.06,2621.14
1/12/2024,ITC,3638.75,3801.75,3602.21,3749.28,3747.11,1994793,3.038,3690.49,3605.55
1/12/2024,LT,2060.4,2062.83,1967.26,1980.91,1979.16,4413176,-3.858,2020.48,2027.69
1/12/2024,RELIANCE,3563.34,3637.01,3543.06,3605.27,3588.49,1839481,1.177,3536.75,3415.39
1/12/2024,SBIN,3801.36,3806.96,3748.22,3763.44,3749.03,1555677,-0.998,3769.48,3742.7
1/12/2024,TATAMOTORS,5026.63,5043.5,4964.06,4987.47,4971.96,3634214,-0.779,5009.92,5207.94
1/12/2024,TCS,2093.34,2103.45,2080.66,2099.54,2093.31,2797605,0.296,2105.22,2072.57
1/12/2024,WIPRO,4195.73,4224.4,4176.14,4215.76,4215.45,3526271,0.477,4093.52,3989.09
1/15/2024,HDFCBANK,2548.74,2566.79,2515.21,2533.02,2523.34,4549370,-0.617,2543.79,2615.71
1/15/2024,ICICIBANK,3988.24,4002.88,3894.8,3955.79,3952.62,3358879,-0.813,3804.63,3689.99
1/15/2024,INFY,2420.99,2426.63,2330.91,2336.77,2325.85,1324518,-3.479,2385.78,2598.14
1/15/2024,ITC,3749.28,3805.84,3743.57,3773.55,3761.36,2100637,0.648,3698.74,3612.63
1/15/2024,LT,1980.91,1995.38,1979.53,1991.32,1982.71,610472,0.526,2024.97,2023.15
1/15/2024,RELIANCE,3605.27,3606.23,3534.67,3552.34,3550.21,2746058,-1.468,3559.92,3421.67
1/15/2024,SBIN,3763.44,3832.33,3744.72,3803.76,3794.78,2582887,1.071,3752.47,3751.9
1/15/2024,TATAMOTORS,4987.47,5045.4,4939.14,4946.77,4930.59,4678832,-0.816,4995.02,5203.1
1/15/2024,TCS,2099.54,2141.71,2095.69,2140.83,2136.51,4464226,1.967,2123.03,2071.26
1/15/2024,WIPRO,4215.76,4241.44,4184.98,4207.07,4206.36,4053377,-0.206,4144.85,4003.25
1/16/2024,HDFCBANK,2533.02,2538.55,2474.7,2486.33,2477.4,4884424,-1.843,2534.64,2603.31
1/16/2024,ICICIBANK,3955.79,3987.34,3867.33,3927.14,3922.9,4911397,-0.724,3884.79,3705.48
1/16/2024,INFY,2336.77,2381.81,2303.67,2369.07,2361.53,2082145,1.382,2382.96,2571.22
1/16/2024,ITC,3773.55,3776.64,3615.17,3642.61,3636.43,1578973,-3.47,3687.87,3615.05
1/16/2024,LT,1991.32,2038.52,1990.84,2037.15,2031.97,4157077,2.302,2020.29,2020.42
1/16/2024,RELIANCE,3552.34,3617.28,3492.15,3603.94,3591.92,1689235,1.453,3573.01,3425.2
1/16/2024,SBIN,3803.76,3811.88,3678.48,3704.24,3693.89,4551767,-2.616,3753.43,3754
1/16/2024,TATAMOTORS,4946.77,5079.96,4921.91,5037.75,5015.83,3129867,1.839,5002.31,5202.74
1/16/2024,TCS,2140.83,2193.1,2118.36,2187.9,2186.95,3774313,2.199,2138.76,2075.04
1/16/2024,WIPRO,4207.07,4256.17,4091.09,4098.68,4092.19,4593552,-2.577,4163.81,4015.23
1/17/2024,HDFCBANK,2486.33,2538.23,2455.9,2501.56,2491.44,3557419,0.612,2519.99,2589.01
1/17/2024,ICICIBANK,3927.14,3956.16,3902.91,3917.92,3900.47,3608850,-0.235,3934.68,3723.88
1/17/2024,INFY,2369.07,2422.87,2341.46,2401.63,2392.67,2288774,1.374,2383.93,2545.53
1/17/2024,ITC,3642.61,3695.68,3581.11,3593.91,3591.58,2752030,-1.337,3679.62,3617.5
1/17/2024,LT,2037.15,2066.09,1974.27,1993.02,1989.99,3875609,-2.166,2012.56,2017.13
1/17/2024,RELIANCE,3603.94,3712.77,3596.43,3655.84,3647.84,394697,1.44,3596.15,3435.32
1/17/2024,SBIN,3704.24,3720.61,3700.87,3717.9,3711.22,2214616,0.369,3758.14,3759.31
1/17/2024,TATAMOTORS,5037.75,5121.66,4987.96,5117.62,5110.1,2063209,1.585,5023.25,5199.35
1/17/2024,TCS,2187.9,2192.92,2119.22,2133.42,2126.02,1309599,-2.49,2131.01,2073.6
1/17/2024,WIPRO,4098.68,4195.91,4071.65,4149.15,4133.5,1081711,1.231,4173.28,4028
1/18/2024,HDFCBANK,2501.56,2533.92,2489.77,2496.69,2484.56,4782544,-0.195,2513.27,2576.36
1/18/2024,ICICIBANK,3917.92,3956.86,3798.84,3806.66,3800.48,220852,-2.84,3919.15,3733.23
1/18/2024,INFY,2401.63,2493.63,2376.47,2492.45,2483.78,2762688,3.782,2404.18,2522.11
1/18/2024,ITC,3593.91,3617.53,3565.01,3596.22,3590.06,783376,0.064,3671.11,3620.54
1/18/2024,LT,1993.02,2015.4,1950.74,1967.94,1958.73,106090,-1.258,1994.07,2013.62
1/18/2024,RELIANCE,3655.84,3813.92,3637.43,3783.93,3766.84,2725555,3.504,3640.26,3458.05
1/18/2024,SBIN,3717.9,3758.35,3605.98,3612.13,3611.49,4481127,-2.845,3720.29,3757.69
1/18/2024,TATAMOTORS,5117.62,5148.94,4993.43,4998.17,4990.87,224660,-2.334,5017.56,5190.53
1/18/2024,TCS,2133.42,2169.68,2084.81,2107.25,2103.2,2189848,-1.227,2133.79,2076.43
1/18/2024,WIPRO,4149.15,4187.54,4106.04,4176.38,4168.1,2988963,0.656,4169.41,4041.88
1/19/2024,HDFCBANK,2496.69,2511.35,2437.93,2466.47,2464.9,2507610,-1.21,2496.81,2563.61
1/19/2024,ICICIBANK,3806.66,3918.24,3770.82,3888.87,3880.72,931907,2.16,3899.28,3739.44
1/19/2024,INFY,2492.45,2504.96,2431.54,2449.31,2442.81,2137296,-1.731,2409.85,2503.17
1/19/2024,ITC,3596.22,3670.29,3587.16,3627.12,3624.75,1286509,0.859,3646.68,3622.62
1/19/2024,LT,1967.94,2017,1948.32,1979.86,1973.77,2569101,0.606,1993.86,2007.08
1/19/2024,RELIANCE,3783.93,3915.24,3744.15,3905.66,3904.23,3997704,3.217,3700.34,3487.63
1/19/2024,SBIN,3612.13,3613.63,3524.98,3544.48,3542.48,1837887,-1.873,3676.5,3745.57
1/19/2024,TATAMOTORS,4998.17,5019.47,4833.66,4900.3,4880.74,771354,-1.958,5000.12,5169.97
1/19/2024,TCS,2107.25,2133.15,2095.52,2111.31,2109.32,2061532,0.193,2136.14,2076.27
1/19/2024,WIPRO,4176.38,4223.73,4169.79,4216.19,4209.92,2228029,0.953,4169.49,4061.65
1/22/2024,HDFCBANK,2466.47,2478.86,2412.21,2444.76,2441.02,536115,-0.88,2479.16,2550.49
1/22/2024,ICICIBANK,3888.87,4044.27,3884.96,3988.09,3974.91,2262664,2.551,3905.74,3749.5
1/22/2024,INFY,2449.31,2543.51,2444.19,2527.56,2523.31,1617195,3.195,2448,2487.12
1/22/2024,ITC,3627.12,3696.68,3615.95,3669.16,3650.88,233865,1.159,3625.8,3627.44
1/22/2024,LT,1979.86,1985.6,1964.99,1971.03,1962.08,2923616,-0.446,1989.8,2001.11
1/22/2024,RELIANCE,3905.66,3922.34,3769.82,3812.74,3812.59,846838,-2.379,3752.42,3510.65
1/22/2024,SBIN,3544.48,3618.24,3532.91,3616.81,3604.1,2872066,2.041,3639.11,3740.62
1/22/2024,TATAMOTORS,4900.3,5313.49,4835.62,5244.75,5222.43,1656034,7.029,5059.72,5166.54
1/22/2024,TCS,2111.31,2129.35,2063.57,2073.59,2063.43,4670489,-1.786,2122.69,2077.55
1/22/2024,WIPRO,4216.19,4320.51,4163.99,4282.23,4268.27,2129796,1.566,4184.53,4085.11
1/23/2024,HDFCBANK,2444.76,2479.58,2434.9,2468.83,2467.09,1817303,0.985,2475.66,2542.57
1/23/2024,ICICIBANK,3988.09,4009.84,3900.18,3914.12,3895.26,1799599,-1.855,3903.13,3759.34
1/23/2024,INFY,2527.56,2546.98,2439.07,2466.2,2454.16,1130823,-2.427,2467.43,2473.35
1/23/2024,ITC,3669.16,3711.34,3667.88,3704.25,3691.87,2810860,0.956,3638.13,3633.79
1/23/2024,LT,1971.03,2000.55,1911.39,1934.87,1930.62,377295,-1.835,1969.34,1991.84
1/23/2024,RELIANCE,3812.74,3844.05,3810.44,3820.21,3802.81,3155569,0.196,3795.68,3540.37
1/23/2024,SBIN,3616.81,3675.84,3501.83,3513.2,3499.11,1338268,-2.865,3600.9,3735.79
1/23/2024,TATAMOTORS,5244.75,5273.71,5235.44,5244.71,5242.04,4231599,-0.001,5101.11,5158.74
1/23/2024,TCS,2073.59,2195.85,2052.7,2170.17,2170.13,4665527,4.657,2119.15,2081.94
1/23/2024,WIPRO,4282.23,4335.68,4225.29,4263.22,4249.9,3916480,-0.444,4217.43,4103.55
1/24/2024,HDFCBANK,2468.83,2472.43,2375.17,2395.02,2391.49,796101,-2.99,2454.35,2530.66
1/24/2024,ICICIBANK,3914.12,3932.51,3872.66,3895.93,3889.46,1694798,-0.465,3898.73,3766.1
1/24/2024,INFY,2466.2,2469.34,2454.33,2458.61,2449.75,1214915,-0.308,2478.83,2459.64
1/24/2024,ITC,3704.25,3796.62,3687.21,3775.26,3765.58,620844,1.917,3674.4,3643.53
1/24/2024,LT,1934.87,1961.62,1909.5,1961.3,1960.31,3008395,1.366,1963,1985.1
1/24/2024,RELIANCE,3820.21,3932.39,3809.16,3915.87,3911.6,4147731,2.504,3847.68,3572.29
1/24/2024,SBIN,3513.2,3577.11,3475.62,3501.97,3491.25,3082001,-0.32,3557.72,3726.53
1/24/2024,TATAMOTORS,5244.71,5347.6,5241.74,5321.46,5296.62,1022573,1.463,5141.88,5157.66
1/24/2024,TCS,2170.17,2238.3,2152.68,2221.01,2210.45,4410786,2.343,2136.67,2089.56
1/24/2024,WIPRO,4263.22,4388.72,4259.36,4338.42,4327.01,3187219,1.764,4255.29,4121.01
1/25/2024,HDFCBANK,2395.02,2411.84,2374.31,2389.43,2383.31,2652857,-0.233,2432.9,2520.04
